Key Id,Label,Series Break
PDMEFNMAFHLMC15-FR35,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 3.5 PERCENT: FNMA/FHLMC UMBS FAILS TO RECEIVE",SBN2024
PDMEFHLMCNONUMBS15-FD40,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 4.0 PERCENT: FHLMC (NON-UMBS) FAILS TO DELIVER",SBN2024
PDMEFHLMCNONUMBS15-FR40,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 4.0 PERCENT: FHLMC (NON-UMBS) FAILS TO RECEIVE",SBN2024
PDMEFNMAFHLMC15-FD40,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 4.0 PERCENT: FNMA/FHLMC UMBS FAILS TO DELIVER",SBN2024
PDMEFNMAFHLMC15-FR40,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 4.0 PERCENT: FNMA/FHLMC UMBS FAILS TO RECEIVE",SBN2024
PDMEFHLMCNONUMBS15-FD45,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 4.5 PERCENT: FHLMC (NON-UMBS) FAILS TO DELIVER",SBN2024
PDMEFHLMCNONUMBS15-FR45,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 4.5 PERCENT: FHLMC (NON-UMBS) FAILS TO RECEIVE",SBN2024
PDMEFNMAFHLMC15-FD45,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 4.5 PERCENT: FNMA/FHLMC UMBS FAILS TO DELIVER",SBN2024
PDMEFNMAFHLMC15-FR45,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 4.5 PERCENT: FNMA/FHLMC UMBS FAILS TO RECEIVE",SBN2024
PDMEFHLMCNONUMBS15-FD50,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 5.0 PERCENT: FHLMC (NON-UMBS) FAILS TO DELIVER",SBN2024
PDMEFHLMCNONUMBS15-FR50,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 5.0 PERCENT: FHLMC (NON-UMBS) FAILS TO RECEIVE",SBN2024
PDMEFNMAFHLMC15-FD50,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 5.0 PERCENT: FNMA/FHLMC UMBS FAILS TO DELIVER",SBN2024
PDMEFNMAFHLMC15-FR50,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 5.0 PERCENT: FNMA/FHLMC UMBS FAILS TO RECEIVE",SBN2024
PDMEFHLMCNONUMBS15-FD55,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 5.5 PERCENT: FHLMC (NON-UMBS) FAILS TO DELIVER",SBN2024
PDMEFHLMCNONUMBS15-FR55,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 5.5 PERCENT: FHLMC (NON-UMBS) FAILS TO RECEIVE",SBN2024
PDMEFNMAFHLMC15-FD55,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 5.5 PERCENT: FNMA/FHLMC UMBS FAILS TO DELIVER",SBN2024
PDMEFNMAFHLMC15-FR55,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 5.5 PERCENT: FNMA/FHLMC UMBS FAILS TO RECEIVE",SBN2024
PDMEFHLMCNONUMBS15-FDG55,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS GREATER THAN 5.5 PERCENT: FHLMC (NON-UMBS) FAILS TO DELIVER",SBN2024
PDMEFHLMCNONUMBS15-FRG55,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS GREATER THAN 5.5 PERCENT: FHLMC (NON-UMBS) FAILS TO RECEIVE",SBN2024
PDMEFNMAFHLMC15-FDG55,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS GREATER THAN 5.5 PERCENT: FNMA/FHLMC UMBS FAILS TO DELIVER",SBN2024
PDMEFNMAFHLMC15-FRG55,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS GREATER THAN 5.5 PERCENT: FNMA/FHLMC UMBS FAILS TO RECEIVE",SBN2024
PDMEFHLMCNONUMBS15-FDL20,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS LESS THAN 2.0 PERCENT: FHLMC (NON-UMBS) FAILS TO DELIVER",SBN2024
PDMEFHLMCNONUMBS15-FRL20,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS LESS THAN 2.0 PERCENT: FHLMC (NON-UMBS) FAILS TO RECEIVE",SBN2024
PDMEFNMAFHLMC15-FDL20,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS LESS THAN 2.0 PERCENT: FNMA/FHLMC UMBS FAILS TO DELIVER",SBN2024
PDMEFNMAFHLMC15-FRL20,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS LESS THAN 2.0 PERCENT: FNMA/FHLMC UMBS FAILS TO RECEIVE",SBN2024
PDMEFHLMCNONUMBS15-DR20,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 2.0 PERCENT: FHLMC (NON-UMBS) DOLLAR ROLL",SBN2024
PDMEFHLMCNONUMBS15-OUT20,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 2.0 PERCENT: FHLMC (NON-UMBS) OUTRIGHT",SBN2024
PDMEFNMAFHLMC15-DR20,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 2.0 PERCENT: FNMA/FHLMC UMBS DOLLAR ROLL",SBN2024
PDMEFNMAFHLMC15-OUT20,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 2.0 PERCENT: FNMA/FHLMC UMBS OUTRIGHT",SBN2024
PDMEFHLMCNONUMBS15-DR25,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 2.5 PERCENT: FHLMC (NON-UMBS) DOLLAR ROLL",SBN2024
PDMEFHLMCNONUMBS15-OUT25,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 2.5 PERCENT: FHLMC (NON-UMBS) OUTRIGHT",SBN2024
PDMEFNMAFHLMC15-DR25,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 2.5 PERCENT: FNMA/FHLMC UMBS DOLLAR ROLL",SBN2024
PDMEFNMAFHLMC15-OUT25,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 2.5 PERCENT: FNMA/FHLMC UMBS OUTRIGHT",SBN2024
PDMEFHLMCNONUMBS15-DR30,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 3.0 PERCENT: FHLMC (NON-UMBS) DOLLAR ROLL",SBN2024
PDMEFHLMCNONUMBS15-OUT30,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 3.0 PERCENT: FHLMC (NON-UMBS) OUTRIGHT",SBN2024
PDMEFNMAFHLMC15-DR30,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 3.0 PERCENT: FNMA/FHLMC UMBS DOLLAR ROLL",SBN2024
PDMEFNMAFHLMC15-OUT30,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 3.0 PERCENT: FNMA/FHLMC UMBS OUTRIGHT",SBN2024
PDMEFHLMCNONUMBS15-DR35,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 3.5 PERCENT: FHLMC (NON-UMBS) DOLLAR ROLL",SBN2024
PDMEFHLMCNONUMBS15-OUT35,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 3.5 PERCENT: FHLMC (NON-UMBS) OUTRIGHT",SBN2024
PDMEFNMAFHLMC15-DR35,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 3.5 PERCENT: FNMA/FHLMC UMBS DOLLAR ROLL",SBN2024
PDMEFNMAFHLMC15-OUT35,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 3.5 PERCENT: FNMA/FHLMC UMBS OUTRIGHT",SBN2024
PDMEFHLMCNONUMBS15-DR40,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 4.0 PERCENT: FHLMC (NON-UMBS) DOLLAR ROLL",SBN2024
PDMEFHLMCNONUMBS15-OUT40,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 4.0 PERCENT: FHLMC (NON-UMBS) OUTRIGHT",SBN2024
PDMEFNMAFHLMC15-DR40,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 4.0 PERCENT: FNMA/FHLMC UMBS DOLLAR ROLL",SBN2024
PDMEFNMAFHLMC15-OUT40,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 4.0 PERCENT: FNMA/FHLMC UMBS OUTRIGHT",SBN2024
PDMEFHLMCNONUMBS15-DR45,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 4.5 PERCENT: FHLMC (NON-UMBS) DOLLAR ROLL",SBN2024
PDMEFHLMCNONUMBS15-OUT45,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 4.5 PERCENT: FHLMC (NON-UMBS) OUTRIGHT",SBN2024
PDMEFNMAFHLMC15-DR45,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 4.5 PERCENT: FNMA/FHLMC UMBS DOLLAR ROLL",SBN2024
PDMEFNMAFHLMC15-OUT45,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 4.5 PERCENT: FNMA/FHLMC UMBS OUTRIGHT",SBN2024
PDMEFHLMCNONUMBS15-DR50,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 5.0 PERCENT: FHLMC (NON-UMBS) DOLLAR ROLL",SBN2024
PDMEFHLMCNONUMBS15-OUT50,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 5.0 PERCENT: FHLMC (NON-UMBS) OUTRIGHT",SBN2024
PDMEFNMAFHLMC15-DR50,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 5.0 PERCENT: FNMA/FHLMC UMBS DOLLAR ROLL",SBN2024
PDMEFNMAFHLMC15-OUT50,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 5.0 PERCENT: FNMA/FHLMC UMBS OUTRIGHT",SBN2024
PDMEFHLMCNONUMBS15-DR55,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 5.5 PERCENT: FHLMC (NON-UMBS) DOLLAR ROLL",SBN2024
PDMEFHLMCNONUMBS15-OUT55,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 5.5 PERCENT: FHLMC (NON-UMBS) OUTRIGHT",SBN2024
PDMEFNMAFHLMC15-DR55,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 5.5 PERCENT: FNMA/FHLMC UMBS DOLLAR ROLL",SBN2024
PDMEFNMAFHLMC15-OUT55,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES 5.5 PERCENT: FNMA/FHLMC UMBS OUTRIGHT",SBN2024
PDMEFHLMCNONUMBS15-DRG55,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES GREATER THAN 5.5 PERCENT: FHLMC (NON-UMBS) DOLLAR ROLL",SBN2024
PDMEFHLMCNONUMBS15-OUTG55,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES GREATER THAN 5.5 PERCENT: FHLMC (NON-UMBS) OUTRIGHT",SBN2024
PDMEFNMAFHLMC15-DRG55,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES GREATER THAN 5.5 PERCENT: FNMA/FHLMC UMBS DOLLAR ROLL",SBN2024
PDMEFNMAFHLMC15-OUTG55,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES GREATER THAN 5.5 PERCENT: FNMA/FHLMC UMBS OUTRIGHT",SBN2024
PDMEFHLMCNONUMBS15-DRL20,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES LESS THAN 2.0 PERCENT: FHLMC (NON-UMBS) DOLLAR ROLL",SBN2024
PDMEFHLMCNONUMBS15-OUTL20,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES LESS THAN 2.0 PERCENT: FHLMC (NON-UMBS) OUTRIGHT",SBN2024
PDMEFNMAFHLMC15-DRL20,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES LESS THAN 2.0 PERCENT: FNMA/FHLMC UMBS DOLLAR ROLL",SBN2024
PDMEFNMAFHLMC15-OUTL20,"MONTH-END, 15-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS TRANSACTION VOLUMES LESS THAN 2.0 PERCENT: FNMA/FHLMC UMBS OUTRIGHT",SBN2024
PDMEFHLMCNONUMBS-FD25,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 2.5 PERCENT: FHLMC (NON-UMBS) FAILS TO DELIVER",SBN2024
PDMEFHLMCNONUMBS-FR25,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 2.5 PERCENT: FHLMC (NON-UMBS) FAILS TO RECEIVE",SBN2024
PDMEFNMAFHLMC-FD25,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 2.5 PERCENT: FNMA/FHLMC UMBS FAILS TO DELIVER",SBN2024
PDMEFNMAFHLMC-FR25,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 2.5 PERCENT: FNMA/FHLMC UMBS FAILS TO RECEIVE",SBN2024
PDMEGNMA-FD25,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 2.5 PERCENT: GNMA FAILS TO DELIVER",SBN2024
PDMEGNMA-FR25,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 2.5 PERCENT: GNMA FAILS TO DELIVER",SBN2024
PDMEFHLMCNONUMBS-FD30,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 3.0 PERCENT: FHLMC (NON-UMBS) FAILS TO DELIVER",SBN2024
PDMEFHLMCNONUMBS-FR30,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 3.0 PERCENT: FHLMC (NON-UMBS) FAILS TO RECEIVE",SBN2024
PDMEFNMAFHLMC-FD30,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 3.0 PERCENT: FNMA/FHLMC UMBS FAILS TO DELIVER",SBN2024
PDMEFNMAFHLMC-FR30,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 3.0 PERCENT: FNMA/FHLMC UMBS FAILS TO RECEIVE",SBN2024
PDMEGNMA-FD30,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 3.0 PERCENT: GNMA FAILS TO DELIVER",SBN2024
PDMEGNMA-FR30,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 3.0 PERCENT: GNMA FAILS TO DELIVER",SBN2024
PDMEFHLMCNONUMBS-FD35,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 3.5 PERCENT: FHLMC (NON-UMBS) FAILS TO DELIVER",SBN2024
PDMEFHLMCNONUMBS-FR35,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 3.5 PERCENT: FHLMC (NON-UMBS) FAILS TO RECEIVE",SBN2024
PDMEFNMAFHLMC-FD35,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 3.5 PERCENT: FNMA/FHLMC UMBS FAILS TO DELIVER",SBN2024
PDMEFNMAFHLMC-FR35,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 3.5 PERCENT: FNMA/FHLMC UMBS FAILS TO RECEIVE",SBN2024
PDMEGNMA-FD35,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 3.5 PERCENT: GNMA FAILS TO DELIVER",SBN2024
PDMEGNMA-FR35,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 3.5 PERCENT: GNMA FAILS TO DELIVER",SBN2024
PDMEFHLMCNONUMBS-FD40,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 4.0 PERCENT: FHLMC (NON-UMBS) FAILS TO DELIVER",SBN2024
PDMEFHLMCNONUMBS-FR40,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 4.0 PERCENT: FHLMC (NON-UMBS) FAILS TO RECEIVE",SBN2024
PDMEFNMAFHLMC-FD40,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 4.0 PERCENT: FNMA/FHLMC UMBS FAILS TO DELIVER",SBN2024
PDMEFNMAFHLMC-FR40,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 4.0 PERCENT: FNMA/FHLMC UMBS FAILS TO RECEIVE",SBN2024
PDMEGNMA-FD40,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 4.0 PERCENT: GNMA FAILS TO DELIVER",SBN2024
PDMEGNMA-FR40,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 4.0 PERCENT: GNMA FAILS TO DELIVER",SBN2024
PDMEFHLMCNONUMBS-FD45,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 4.5 PERCENT: FHLMC (NON-UMBS) FAILS TO DELIVER",SBN2024
PDMEFHLMCNONUMBS-FR45,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 4.5 PERCENT: FHLMC (NON-UMBS) FAILS TO RECEIVE",SBN2024
PDMEFNMAFHLMC-FD45,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 4.5 PERCENT: FNMA/FHLMC UMBS FAILS TO DELIVER",SBN2024
PDMEFNMAFHLMC-FR45,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 4.5 PERCENT: FNMA/FHLMC UMBS FAILS TO RECEIVE",SBN2024
PDMEGNMA-FD45,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 4.5 PERCENT: GNMA FAILS TO DELIVER",SBN2024
PDMEGNMA-FR45,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 4.5 PERCENT: GNMA FAILS TO DELIVER",SBN2024
PDMEFHLMCNONUMBS-FD50,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 5.0 PERCENT: FHLMC (NON-UMBS) FAILS TO DELIVER",SBN2024
PDMEFHLMCNONUMBS-FR50,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 5.0 PERCENT: FHLMC (NON-UMBS) FAILS TO RECEIVE",SBN2024
PDMEFNMAFHLMC-FD50,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 5.0 PERCENT: FNMA/FHLMC UMBS FAILS TO DELIVER",SBN2024
PDMEFNMAFHLMC-FR50,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 5.0 PERCENT: FNMA/FHLMC UMBS FAILS TO RECEIVE",SBN2024
PDMEGNMA-FD50,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 5.0 PERCENT: GNMA FAILS TO DELIVER",SBN2024
PDMEGNMA-FR50,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 5.0 PERCENT: GNMA FAILS TO DELIVER",SBN2024
PDMEFHLMCNONUMBS-FD55,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 5.5 PERCENT: FHLMC (NON-UMBS) FAILS TO DELIVER",SBN2024
PDMEFHLMCNONUMBS-FR55,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 5.5 PERCENT: FHLMC (NON-UMBS) FAILS TO RECEIVE",SBN2024
PDMEFNMAFHLMC-FD55,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 5.5 PERCENT: FNMA/FHLMC UMBS FAILS TO DELIVER",SBN2024
PDMEFNMAFHLMC-FR55,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 5.5 PERCENT: FNMA/FHLMC UMBS FAILS TO RECEIVE",SBN2024
PDMEGNMA-FD55,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 5.5 PERCENT: GNMA FAILS TO DELIVER",SBN2024
PDMEGNMA-FR55,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 5.5 PERCENT: GNMA FAILS TO DELIVER",SBN2024
PDMEFHLMCNONUMBS-FD60,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 6.0 PERCENT: FHLMC (NON-UMBS) FAILS TO DELIVER",SBN2024
PDMEFHLMCNONUMBS-FR60,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 6.0 PERCENT: FHLMC (NON-UMBS) FAILS TO RECEIVE",SBN2024
PDMEFNMAFHLMC-FD60,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 6.0 PERCENT: FNMA/FHLMC UMBS FAILS TO DELIVER",SBN2024
PDMEFNMAFHLMC-FR60,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 6.0 PERCENT: FNMA/FHLMC UMBS FAILS TO RECEIVE",SBN2024
PDMEGNMA-FD60,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 6.0 PERCENT: GNMA FAILS TO DELIVER",SBN2024
PDMEGNMA-FR60,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS 6.0 PERCENT: GNMA FAILS TO DELIVER",SBN2024
PDMEFHLMCNONUMBS-FDG60,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS GREATER THAN 6.0 PERCENT: FHLMC (NON-UMBS) FAILS TO DELIVER",SBN2024
PDMEFHLMCNONUMBS-FRG60,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS GREATER THAN 6.0 PERCENT: FHLMC (NON-UMBS) FAILS TO RECEIVE",SBN2024
PDMEFNMAFHLMC-FDG60,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS GREATER THAN 6.0 PERCENT: FNMA/FHLMC UMBS FAILS TO DELIVER",SBN2024
PDMEFNMAFHLMC-FRG60,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS GREATER THAN 6.0 PERCENT: FNMA/FHLMC UMBS FAILS TO RECEIVE",SBN2024
PDMEGNMA-FDG60,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS GREATER THAN 6.0 PERCENT: GNMA FAILS TO DELIVER",SBN2024
PDMEGNMA-FRG60,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS GREATER THAN 6.0 PERCENT: GNMA FAILS TO DELIVER",SBN2024
PDMEFHLMCNONUMBS-FDL25,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS LESS THAN 2.5 PERCENT: FHLMC (NON-UMBS) FAILS TO DELIVER",SBN2024
PDMEFHLMCNONUMBS-FRL25,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS LESS THAN 2.5 PERCENT: FHLMC (NON-UMBS) FAILS TO RECEIVE",SBN2024
PDMEFNMAFHLMC-FDL25,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS LESS THAN 2.5 PERCENT: FNMA/FHLMC UMBS FAILS TO DELIVER",SBN2024
PDMEFNMAFHLMC-FRL25,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS LESS THAN 2.5 PERCENT: FNMA/FHLMC UMBS FAILS TO RECEIVE",SBN2024
PDMEGNMA-FDL25,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS LESS THAN 2.5 PERCENT: GNMA FAILS TO DELIVER",SBN2024
PDMEGNMA-FRL25,"MONTH-END, 30-YEAR FEDERAL AGENCY AND GSE PASS-THROUGH MBS FAILS LESS THAN 2.5 PERCENT: GNMA FAILS TO DELIVER",SBN2024
